Language,_id,rater_answer,a_domain,a_register,b_domain,b_register,difficulty,familiarity,question_,section,wordphrase_a,wordphrase_a_translation,wordphrase_b,wordphrase_b_translation,_unit_id,_created_at,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,Answer,Score,Grouping,Market
Chinese-Traditional,5869795961,yes,time,formal,time,formal,medium,familiar,21,Exact Match,剎那,in an instant,瞬間,in the blink of an eye,2914023451,2020-12-24 14:49:13,2020-12-24 14:49:07,False,cf_internal,0.8963000000000001,46304816,TWN,2,Kaohsiung,49.159.76.14,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870043479,yes,time,formal,time,formal,medium,familiar,21,Exact Match,剎那,in an instant,瞬間,in the blink of an eye,2914023451,2020-12-25 05:02:06,2020-12-25 05:01:57,False,cf_internal,0.9216000000000001,45709019,TWN,21,Tainan,1.172.57.80,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870050102,yes,time,formal,time,formal,medium,familiar,21,Exact Match,剎那,in an instant,瞬間,in the blink of an eye,2914023451,2020-12-25 05:47:02,2020-12-25 05:46:54,False,cf_internal,0.9365,45709058,HKG,0,Central District,84.17.57.35,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870099639,yes,time,formal,time,formal,medium,familiar,21,Exact Match,剎那,in an instant,瞬間,in the blink of an eye,2914023451,2020-12-25 08:30:29,2020-12-25 08:29:34,False,cf_internal,0.8952,45492778,HKG,0,Central District,124.244.22.144,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870239971,yes,time,formal,time,formal,medium,familiar,21,Exact Match,剎那,in an instant,瞬間,in the blink of an eye,2914023451,2020-12-25 10:29:47,2020-12-25 10:29:41,False,cf_internal,0.8911,45516010,TWN,19,Taichung,36.232.1.172,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870313699,yes,time,formal,time,formal,medium,familiar,21,Exact Match,剎那,in an instant,瞬間,in the blink of an eye,2914023451,2020-12-25 11:53:35,2020-12-25 11:53:26,False,cf_internal,0.9094000000000001,46306145,TWN,19,Taichung,180.217.234.183,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870315271,yes,time,formal,time,formal,medium,familiar,21,Exact Match,剎那,in an instant,瞬間,in the blink of an eye,2914023451,2020-12-25 12:01:04,2020-12-25 12:00:57,False,cf_internal,0.9182,45494229,HKG,0,Yuen Long,218.250.2.130,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870559267,yes,time,formal,time,formal,medium,familiar,21,Exact Match,剎那,in an instant,瞬間,in the blink of an eye,2914023451,2020-12-26 01:07:42,2020-12-26 01:06:17,False,cf_internal,0.886,45689879,HKG,0,Tsuen Wan,221.127.30.44,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870606290,yes,time,formal,time,formal,medium,familiar,21,Exact Match,剎那,in an instant,瞬間,in the blink of an eye,2914023451,2020-12-26 04:46:27,2020-12-26 04:46:18,False,cf_internal,0.8694000000000001,45894202,HKG,0,Central District,218.102.173.38,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871001757,yes,time,formal,time,formal,medium,familiar,21,Exact Match,剎那,in an instant,瞬間,in the blink of an eye,2914023451,2020-12-26 18:33:06,2020-12-26 18:33:00,False,cf_internal,0.8961,45488857,TWN,3,Taipei,1.164.220.9,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871263064,yes,time,formal,time,formal,medium,familiar,21,Exact Match,剎那,in an instant,瞬間,in the blink of an eye,2914023451,2020-12-27 07:50:57,2020-12-27 07:50:46,False,cf_internal,0.9138000000000001,46306299,TWN,3,Taipei,223.200.89.19,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871635914,no,time,formal,time,formal,medium,familiar,21,Exact Match,剎那,in an instant,瞬間,in the blink of an eye,2914023451,2020-12-27 11:44:13,2020-12-27 11:43:02,False,cf_internal,0.8929,45911178,HKG,0,Central District,49.130.131.56,yes,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871786691,yes,time,formal,time,formal,medium,familiar,21,Exact Match,剎那,in an instant,瞬間,in the blink of an eye,2914023451,2020-12-27 13:38:48,2020-12-27 13:38:45,False,cf_internal,0.9011,45862229,TWN,3,Taipei,223.140.184.77,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871837788,yes,time,formal,time,formal,medium,familiar,21,Exact Match,剎那,in an instant,瞬間,in the blink of an eye,2914023451,2020-12-27 15:43:20,2020-12-27 15:43:10,False,cf_internal,0.85,45516283,HKG,0,Central District,218.190.208.226,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5872063923,yes,time,formal,time,formal,medium,familiar,21,Exact Match,剎那,in an instant,瞬間,in the blink of an eye,2914023451,2020-12-28 01:38:09,2020-12-28 01:38:05,False,cf_internal,0.9182,45517508,HKG,0,Yuen Long,61.18.117.56,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5872210390,yes,time,formal,time,formal,medium,familiar,21,Exact Match,剎那,in an instant,瞬間,in the blink of an eye,2914023451,2020-12-28 04:29:16,2020-12-28 04:29:12,False,cf_internal,0.9185000000000001,45799414,HKG,0,Tin Shui Wai,168.70.127.131,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5872441254,yes,time,formal,time,formal,medium,familiar,21,Exact Match,剎那,in an instant,瞬間,in the blink of an eye,2914023451,2020-12-28 09:19:34,2020-12-28 09:18:26,False,cf_internal,0.8269000000000001,46310963,TWN,3,Taipei,103.4.29.80,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5872964700,yes,time,formal,time,formal,medium,familiar,21,Exact Match,剎那,in an instant,瞬間,in the blink of an eye,2914023451,2020-12-28 15:13:30,2020-12-28 15:13:01,False,cf_internal,0.787,46289965,PHL,20,Imus,124.106.180.38,yes,1,GT,ZH-ZH
Chinese-Traditional,5868348037,yes,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-23 23:15:40,2020-12-23 23:15:35,False,cf_internal,1.0,45711188,TWN,3,Taipei,114.24.30.200,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868385062,yes,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-24 00:48:18,2020-12-24 00:48:08,False,cf_internal,0.9667,45516158,TWN,5,Changhua,36.232.252.39,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868395771,yes,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-24 01:17:27,2020-12-24 01:17:22,False,cf_internal,0.9813000000000001,46197780,TWN,3,Taipei,49.216.59.121,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868432524,yes,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-24 02:47:49,2020-12-24 02:47:43,False,cf_internal,0.8656,46102414,AUS,2,Kellyville,101.179.219.27,yes,1,GT,ZH-ZH
Chinese-Traditional,5868453178,yes,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-24 03:27:18,2020-12-24 03:27:16,False,cf_internal,0.8929,45492267,HKG,0,Central District,123.203.180.92,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868530969,yes,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-24 05:41:05,2020-12-24 05:40:39,False,cf_internal,0.9259000000000001,45493055,TWN,8,Hsinchu,36.228.121.9,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868690073,yes,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-24 07:16:45,2020-12-24 07:14:58,False,cf_internal,0.925,45492033,HKG,0,Central District,103.244.3.61,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868903983,yes,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-24 08:34:10,2020-12-24 08:34:03,False,cf_internal,0.9228000000000001,46305142,TWN,21,Tainan,59.125.214.139,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5869417104,yes,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-24 11:00:19,2020-12-24 10:59:25,False,cf_internal,0.9222,45526273,TWN,21,Tainan,218.166.15.226,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5869796049,yes,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-24 14:49:21,2020-12-24 14:49:15,False,cf_internal,0.8963000000000001,46304816,TWN,2,Kaohsiung,49.159.76.14,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870043494,yes,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-25 05:02:15,2020-12-25 05:02:08,False,cf_internal,0.9216000000000001,45709019,TWN,21,Tainan,1.172.57.80,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870050126,yes,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-25 05:47:15,2020-12-25 05:47:04,False,cf_internal,0.9365,45709058,HKG,0,Central District,84.17.57.35,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870100819,yes,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-25 08:31:43,2020-12-25 08:30:31,False,cf_internal,0.8952,45492778,HKG,0,Central District,124.244.22.144,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870240152,yes,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-25 10:29:58,2020-12-25 10:29:49,False,cf_internal,0.8911,45516010,TWN,19,Taichung,36.232.1.172,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870313749,yes,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-25 11:53:50,2020-12-25 11:53:38,False,cf_internal,0.9094000000000001,46306145,TWN,19,Taichung,180.217.234.183,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870315297,yes,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-25 12:01:12,2020-12-25 12:01:06,False,cf_internal,0.9182,45494229,HKG,0,Yuen Long,218.250.2.130,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870559638,yes,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-26 01:09:40,2020-12-26 01:07:45,False,cf_internal,0.886,45689879,HKG,0,Tsuen Wan,221.127.30.44,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870606335,yes,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-26 04:46:36,2020-12-26 04:46:30,False,cf_internal,0.8694000000000001,45894202,HKG,0,Central District,218.102.173.38,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871001801,yes,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-26 18:33:14,2020-12-26 18:33:08,False,cf_internal,0.8961,45488857,TWN,3,Taipei,1.164.220.9,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871263095,yes,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-27 07:51:05,2020-12-27 07:50:59,False,cf_internal,0.9138000000000001,46306299,TWN,3,Taipei,223.200.89.19,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871636916,yes,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-27 11:44:52,2020-12-27 11:44:16,False,cf_internal,0.8929,45911178,HKG,0,Central District,49.130.131.56,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871786743,yes,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-27 13:38:55,2020-12-27 13:38:51,False,cf_internal,0.9011,45862229,TWN,3,Taipei,223.140.184.77,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871837929,no,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-27 15:43:40,2020-12-27 15:43:24,False,cf_internal,0.85,45516283,HKG,0,Central District,218.190.208.226,yes,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5872063973,yes,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-28 01:38:15,2020-12-28 01:38:11,False,cf_internal,0.9182,45517508,HKG,0,Yuen Long,61.18.117.56,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5872210486,yes,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-28 04:29:27,2020-12-28 04:29:18,False,cf_internal,0.9185000000000001,45799414,HKG,0,Tin Shui Wai,168.70.127.131,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5872443140,yes,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-28 09:20:35,2020-12-28 09:19:39,False,cf_internal,0.8269000000000001,46310963,TWN,3,Taipei,103.4.29.80,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5872964816,no,idiom,slang/informal,idiom,slang/informal,medium,unfamiliar,22,Exact Match,潑冷水,"
pur a cold water on somthing (lit. pour cold water)",掃興,kill the mood ( lit. sweep happiness),2914023452,2020-12-28 15:13:37,2020-12-28 15:13:32,False,cf_internal,0.787,46289965,PHL,20,Imus,124.106.180.38,yes,0,GT,ZH-ZH
Chinese-Traditional,5868348074,yes,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-23 23:15:46,2020-12-23 23:15:42,False,cf_internal,1.0,45711188,TWN,3,Taipei,114.24.30.200,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868385578,yes,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-24 00:49:27,2020-12-24 00:48:22,False,cf_internal,0.9667,45516158,TWN,5,Changhua,36.232.252.39,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868395855,yes,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-24 01:17:35,2020-12-24 01:17:29,False,cf_internal,0.9813000000000001,46197780,TWN,3,Taipei,49.216.59.121,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868432593,yes,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-24 02:47:56,2020-12-24 02:47:51,False,cf_internal,0.8656,46102414,AUS,2,Kellyville,101.179.219.27,yes,1,GT,ZH-ZH
Chinese-Traditional,5868453204,yes,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-24 03:27:23,2020-12-24 03:27:20,False,cf_internal,0.8929,45492267,HKG,0,Central District,123.203.180.92,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868531054,yes,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-24 05:41:12,2020-12-24 05:41:07,False,cf_internal,0.9259000000000001,45493055,TWN,8,Hsinchu,36.228.121.9,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868695537,yes,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-24 07:18:41,2020-12-24 07:16:50,False,cf_internal,0.925,45492033,HKG,0,Central District,103.244.3.61,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868904565,yes,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-24 08:34:19,2020-12-24 08:34:13,False,cf_internal,0.9228000000000001,46305142,TWN,21,Tainan,59.125.214.139,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5869417626,yes,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-24 11:00:29,2020-12-24 11:00:21,False,cf_internal,0.9222,45526273,TWN,21,Tainan,218.166.15.226,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5869796090,yes,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-24 14:49:29,2020-12-24 14:49:23,False,cf_internal,0.8963000000000001,46304816,TWN,2,Kaohsiung,49.159.76.14,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870043510,yes,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-25 05:02:23,2020-12-25 05:02:17,False,cf_internal,0.9216000000000001,45709019,TWN,21,Tainan,1.172.57.80,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870050143,yes,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-25 05:47:23,2020-12-25 05:47:17,False,cf_internal,0.9365,45709058,HKG,0,Central District,84.17.57.35,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870102355,yes,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-25 08:33:13,2020-12-25 08:31:46,False,cf_internal,0.8952,45492778,HKG,0,Central District,124.244.22.144,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870240714,yes,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-25 10:30:26,2020-12-25 10:30:00,False,cf_internal,0.8911,45516010,TWN,19,Taichung,36.232.1.172,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870313795,yes,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-25 11:53:58,2020-12-25 11:53:52,False,cf_internal,0.9094000000000001,46306145,TWN,19,Taichung,180.217.234.183,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870315322,yes,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-25 12:01:19,2020-12-25 12:01:14,False,cf_internal,0.9182,45494229,HKG,0,Yuen Long,218.250.2.130,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870560188,yes,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-26 01:12:25,2020-12-26 01:11:57,False,cf_internal,0.886,45689879,HKG,0,Tsuen Wan,221.127.30.44,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870606558,no,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-26 04:47:28,2020-12-26 04:46:38,False,cf_internal,0.8694000000000001,45894202,HKG,0,Central District,218.102.173.38,yes,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871001858,yes,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-26 18:33:23,2020-12-26 18:33:16,False,cf_internal,0.8961,45488857,TWN,3,Taipei,1.164.220.9,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871263119,yes,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-27 07:51:11,2020-12-27 07:51:07,False,cf_internal,0.9138000000000001,46306299,TWN,3,Taipei,223.200.89.19,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871638932,yes,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-27 11:46:02,2020-12-27 11:44:55,False,cf_internal,0.8929,45911178,HKG,0,Central District,49.130.131.56,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871786839,yes,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-27 13:39:02,2020-12-27 13:38:59,False,cf_internal,0.9011,45862229,TWN,3,Taipei,223.140.184.77,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871838019,no,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-27 15:43:55,2020-12-27 15:43:43,False,cf_internal,0.85,45516283,HKG,0,Central District,218.190.208.226,yes,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5872064051,yes,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-28 01:38:21,2020-12-28 01:38:17,False,cf_internal,0.9182,45517508,HKG,0,Yuen Long,61.18.117.56,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5872210555,yes,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-28 04:29:38,2020-12-28 04:29:30,False,cf_internal,0.9185000000000001,45799414,HKG,0,Tin Shui Wai,168.70.127.131,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5872444337,yes,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-28 09:21:10,2020-12-28 09:20:39,False,cf_internal,0.8269000000000001,46310963,TWN,3,Taipei,103.4.29.80,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5872964927,no,general vocabulary,neutral,general vocabulary,slang/informal,easy,familiar,23,Exact Match,馬虎,careless,隨便,casual,2914023453,2020-12-28 15:13:44,2020-12-28 15:13:39,False,cf_internal,0.787,46289965,PHL,20,Imus,124.106.180.38,yes,0,GT,ZH-ZH
Chinese-Traditional,5868348766,yes,language,formal,language,slang/informal,medium,unfamiliar,24,Exact Match,隔三差五,occasionally,三天兩頭,every now and then,2914023454,2020-12-23 23:17:23,2020-12-23 23:15:48,False,cf_internal,1.0,45711188,TWN,3,Taipei,114.24.30.200,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868395907,yes,language,formal,language,slang/informal,medium,unfamiliar,24,Exact Match,隔三差五,occasionally,三天兩頭,every now and then,2914023454,2020-12-24 01:17:42,2020-12-24 01:17:37,False,cf_internal,0.9813000000000001,46197780,TWN,3,Taipei,49.216.59.121,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868423998,yes,language,formal,language,slang/informal,medium,unfamiliar,24,Exact Match,隔三差五,occasionally,三天兩頭,every now and then,2914023454,2020-12-24 02:29:33,2020-12-24 02:28:28,False,cf_internal,0.9667,45516158,TWN,5,Changhua,36.232.252.39,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868432675,yes,language,formal,language,slang/informal,medium,unfamiliar,24,Exact Match,隔三差五,occasionally,三天兩頭,every now and then,2914023454,2020-12-24 02:48:04,2020-12-24 02:47:58,False,cf_internal,0.8656,46102414,AUS,2,Kellyville,101.179.219.27,yes,1,GT,ZH-ZH
Chinese-Traditional,5868453262,yes,language,formal,language,slang/informal,medium,unfamiliar,24,Exact Match,隔三差五,occasionally,三天兩頭,every now and then,2914023454,2020-12-24 03:27:32,2020-12-24 03:27:25,False,cf_internal,0.8929,45492267,HKG,0,Central District,123.203.180.92,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868531609,yes,language,formal,language,slang/informal,medium,unfamiliar,24,Exact Match,隔三差五,occasionally,三天兩頭,every now and then,2914023454,2020-12-24 05:42:18,2020-12-24 05:41:14,False,cf_internal,0.9259000000000001,45493055,TWN,8,Hsinchu,36.228.121.9,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868699840,yes,language,formal,language,slang/informal,medium,unfamiliar,24,Exact Match,隔三差五,occasionally,三天兩頭,every now and then,2914023454,2020-12-24 07:20:15,2020-12-24 07:18:44,False,cf_internal,0.925,45492033,HKG,0,Central District,103.244.3.61,yes,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868909128,yes,language,formal,language,slang/informal,medium,unfamiliar,24,Exact Match,隔三差五,occasionally,三天兩頭,every now and then,2914023454,2020-12-24 08:35:33,2020-12-24 08:34:22,False,cf_internal,0.9228000000000001,46305142,TWN,21,Tainan,59.125.214.139,yes,1,Pilot 3A,ZH-ZH
